id,timestamp,department,electricity_kWh,water_liters,electricity_cost,water_cost,total_cost,year,month,day,hour,day_name,usage_type,total_consumption,high_usage_flag
16381,2023-05-17 12:00:00,Production,143.06,422.04,1430.55,8.44,1438.99,2023,5,17,12,Wednesday,Peak,565.1,1
16406,2023-05-17 17:00:00,Production,139.12,515.88,1391.17,10.32,1401.48,2023,5,17,17,Wednesday,Peak,655,1
16426,2023-05-17 21:00:00,Production,147.71,549.49,1477.14,10.99,1488.13,2023,5,17,21,Wednesday,Non-Peak,697.2,1
16431,2023-05-17 22:00:00,Production,161.95,558.95,1619.46,11.18,1630.64,2023,5,17,22,Wednesday,Non-Peak,720.9,1
16436,2023-05-17 23:00:00,Production,165.63,462.83,1656.33,9.26,1665.58,2023,5,17,23,Wednesday,Non-Peak,628.46,1
16441,2023-05-18 00:00:00,Production,153.14,503.77,1531.44,10.08,1541.52,2023,5,18,0,Thursday,Non-Peak,656.91,1
16466,2023-05-18 05:00:00,Production,137.69,489.84,1376.87,9.8,1386.66,2023,5,18,5,Thursday,Non-Peak,627.53,1
16526,2023-05-18 17:00:00,Production,149.5,434.84,1494.99,8.7,1503.69,2023,5,18,17,Thursday,Peak,584.34,1
16561,2023-05-19 00:00:00,Production,144.76,501.88,1447.59,10.04,1457.63,2023,5,19,0,Friday,Non-Peak,646.64,1
16571,2023-05-19 02:00:00,Production,145.47,467,1454.67,9.34,1464.01,2023,5,19,2,Friday,Non-Peak,612.47,1
16590,2023-05-19 05:00:00,R&D,218.09,645.75,2180.93,12.92,2193.84,2023,5,19,5,Friday,Non-Peak,863.84,1
16591,2023-05-19 06:00:00,Production,151.04,516.29,1510.4,10.33,1520.72,2023,5,19,6,Friday,Non-Peak,667.33,1
16606,2023-05-19 09:00:00,Production,147.5,527.36,1475.04,10.55,1485.59,2023,5,19,9,Friday,Peak,674.86,1
16611,2023-05-19 10:00:00,Production,144.16,442.36,1441.56,8.85,1450.41,2023,5,19,10,Friday,Peak,586.52,1
16636,2023-05-19 15:00:00,Production,141.51,431.59,1415.12,8.63,1423.75,2023,5,19,15,Friday,Peak,573.1,1
16651,2023-05-19 18:00:00,Production,143.32,474.44,1433.17,9.49,1442.66,2023,5,19,18,Friday,Peak,617.76,1
16656,2023-05-19 19:00:00,Production,139.82,466.85,1398.24,9.34,1407.58,2023,5,19,19,Friday,Non-Peak,606.67,1
16681,2023-05-20 00:00:00,Production,146.58,451.96,1465.79,9.04,1474.83,2023,5,20,0,Saturday,Non-Peak,598.54,1
16691,2023-05-20 02:00:00,Production,141.28,504.45,1412.81,10.09,1422.9,2023,5,20,2,Saturday,Non-Peak,645.73,1
16706,2023-05-20 05:00:00,Production,147.01,499.47,1470.14,9.99,1480.13,2023,5,20,5,Saturday,Non-Peak,646.48,1
16716,2023-05-20 07:00:00,Production,145.76,477.89,1457.63,9.56,1467.19,2023,5,20,7,Saturday,Non-Peak,623.65,1
16741,2023-05-20 12:00:00,Production,170.36,440.89,1703.63,8.82,1712.45,2023,5,20,12,Saturday,Peak,611.25,1
16800,2023-05-20 23:00:00,R&D,138.41,424.72,1384.09,8.49,1392.58,2023,5,20,23,Saturday,Non-Peak,563.13,1
16821,2023-05-21 04:00:00,Production,146.67,561.53,1466.73,11.23,1477.96,2023,5,21,4,Sunday,Non-Peak,708.2,1
16846,2023-05-21 09:00:00,Production,153.86,508,1538.62,10.16,1548.78,2023,5,21,9,Sunday,Peak,661.86,1
16881,2023-05-21 16:00:00,Production,150.23,493.55,1502.29,9.87,1512.16,2023,5,21,16,Sunday,Peak,643.78,1
16886,2023-05-21 17:00:00,Production,138.54,474.73,1385.44,9.49,1394.93,2023,5,21,17,Sunday,Peak,613.27,1
16901,2023-05-21 20:00:00,Production,137.24,477.02,1372.43,9.54,1381.97,2023,5,21,20,Sunday,Non-Peak,614.26,1
16911,2023-05-21 22:00:00,Production,137.85,502.6,1378.45,10.05,1388.5,2023,5,21,22,Sunday,Non-Peak,640.45,1
16941,2023-05-22 04:00:00,Production,153.25,537.05,1532.53,10.74,1543.27,2023,5,22,4,Monday,Non-Peak,690.3,1
16946,2023-05-22 05:00:00,Production,159.42,425.75,1594.2,8.52,1602.71,2023,5,22,5,Monday,Non-Peak,585.17,1
16965,2023-05-22 08:00:00,R&D,138.59,415.56,1385.87,8.31,1394.18,2023,5,22,8,Monday,Non-Peak,554.15,1
16976,2023-05-22 11:00:00,Production,142.79,424.65,1427.95,8.49,1436.44,2023,5,22,11,Monday,Peak,567.44,1
16996,2023-05-22 15:00:00,Production,139.01,573.24,1390.05,11.46,1401.51,2023,5,22,15,Monday,Peak,712.25,1
17001,2023-05-22 16:00:00,Production,141.93,526.44,1419.33,10.53,1429.86,2023,5,22,16,Monday,Peak,668.37,1
17011,2023-05-22 18:00:00,Production,158.39,431.89,1583.88,8.64,1592.52,2023,5,22,18,Monday,Peak,590.28,1
17026,2023-05-22 21:00:00,Production,144.98,390.38,1449.77,7.81,1457.57,2023,5,22,21,Monday,Non-Peak,535.36,1
17096,2023-05-23 11:00:00,Production,143.44,465.26,1434.38,9.31,1443.68,2023,5,23,11,Tuesday,Peak,608.7,1
17141,2023-05-23 20:00:00,Production,159.56,477.61,1595.64,9.55,1605.2,2023,5,23,20,Tuesday,Non-Peak,637.17,1
17146,2023-05-23 21:00:00,Production,154.57,507.85,1545.71,10.16,1555.87,2023,5,23,21,Tuesday,Non-Peak,662.42,1
17201,2023-05-24 08:00:00,Production,153.18,622.17,1531.77,12.44,1544.21,2023,5,24,8,Wednesday,Non-Peak,775.35,1
17206,2023-05-24 09:00:00,Production,138.67,499.68,1386.67,9.99,1396.66,2023,5,24,9,Wednesday,Peak,638.35,1
17216,2023-05-24 11:00:00,Production,148.77,562.78,1487.71,11.26,1498.97,2023,5,24,11,Wednesday,Peak,711.55,1
17261,2023-05-24 20:00:00,Production,164.46,542.36,1644.62,10.85,1655.46,2023,5,24,20,Wednesday,Non-Peak,706.82,1
17271,2023-05-24 22:00:00,Production,139.32,544.85,1393.18,10.9,1404.08,2023,5,24,22,Wednesday,Non-Peak,684.17,1
17291,2023-05-25 02:00:00,Production,138.29,405.87,1382.9,8.12,1391.02,2023,5,25,2,Thursday,Non-Peak,544.16,1
17355,2023-05-25 14:00:00,R&D,190.68,398.42,1906.84,7.97,1914.81,2023,5,25,14,Thursday,Peak,589.1,1
17361,2023-05-25 16:00:00,Production,137.7,548.12,1377.03,10.96,1387.99,2023,5,25,16,Thursday,Peak,685.82,1
17366,2023-05-25 17:00:00,Production,162.83,472.17,1628.29,9.44,1637.73,2023,5,25,17,Thursday,Peak,635,1
17370,2023-05-25 17:00:00,R&D,164.54,520.4,1645.44,10.41,1655.85,2023,5,25,17,Thursday,Peak,684.94,1
17386,2023-05-25 21:00:00,Production,140.98,551.39,1409.78,11.03,1420.81,2023,5,25,21,Thursday,Non-Peak,692.37,1
17401,2023-05-26 00:00:00,Production,149.31,529.02,1493.12,10.58,1503.7,2023,5,26,0,Friday,Non-Peak,678.33,1
17416,2023-05-26 03:00:00,Production,143.85,521.2,1438.52,10.42,1448.94,2023,5,26,3,Friday,Non-Peak,665.05,1
17446,2023-05-26 09:00:00,Production,138.28,422.98,1382.78,8.46,1391.24,2023,5,26,9,Friday,Peak,561.26,1
17451,2023-05-26 10:00:00,Production,140.12,465.66,1401.19,9.31,1410.5,2023,5,26,10,Friday,Peak,605.78,1
17471,2023-05-26 14:00:00,Production,164.49,554.59,1644.94,11.09,1656.03,2023,5,26,14,Friday,Peak,719.08,1
17491,2023-05-26 18:00:00,Production,146.43,412.54,1464.26,8.25,1472.51,2023,5,26,18,Friday,Peak,558.97,1
17496,2023-05-26 19:00:00,Production,137.3,615.27,1372.97,12.31,1385.27,2023,5,26,19,Friday,Non-Peak,752.57,1
17526,2023-05-27 01:00:00,Production,146.57,497.54,1465.69,9.95,1475.64,2023,5,27,1,Saturday,Non-Peak,644.11,1
17546,2023-05-27 05:00:00,Production,149.29,473.84,1492.94,9.48,1502.42,2023,5,27,5,Saturday,Non-Peak,623.13,1
17551,2023-05-27 06:00:00,Production,177.63,526,1776.32,10.52,1786.84,2023,5,27,6,Saturday,Non-Peak,703.63,1
17561,2023-05-27 08:00:00,Production,147.73,460.45,1477.28,9.21,1486.49,2023,5,27,8,Saturday,Non-Peak,608.18,1
17576,2023-05-27 11:00:00,Production,144.63,527.77,1446.29,10.56,1456.85,2023,5,27,11,Saturday,Peak,672.4,1
17651,2023-05-28 02:00:00,Production,179.68,492.6,1796.8,9.85,1806.66,2023,5,28,2,Sunday,Non-Peak,672.28,1
17676,2023-05-28 07:00:00,Production,148.09,503.98,1480.9,10.08,1490.98,2023,5,28,7,Sunday,Non-Peak,652.07,1
17681,2023-05-28 08:00:00,Production,169.78,569.45,1697.84,11.39,1709.23,2023,5,28,8,Sunday,Non-Peak,739.23,1
17691,2023-05-28 10:00:00,Production,157.68,431.47,1576.75,8.63,1585.38,2023,5,28,10,Sunday,Peak,589.15,1
17706,2023-05-28 13:00:00,Production,156.27,503.28,1562.65,10.07,1572.72,2023,5,28,13,Sunday,Peak,659.55,1
17711,2023-05-28 14:00:00,Production,142.72,526.03,1427.2,10.52,1437.72,2023,5,28,14,Sunday,Peak,668.75,1
17716,2023-05-28 15:00:00,Production,147.77,497.13,1477.69,9.94,1487.63,2023,5,28,15,Sunday,Peak,644.9,1
17721,2023-05-28 16:00:00,Production,144.49,512.34,1444.95,10.25,1455.19,2023,5,28,16,Sunday,Peak,656.83,1
17761,2023-05-29 00:00:00,Production,139.12,503.76,1391.21,10.08,1401.29,2023,5,29,0,Monday,Non-Peak,642.88,1
17791,2023-05-29 06:00:00,Production,138.26,538.96,1382.65,10.78,1393.43,2023,5,29,6,Monday,Non-Peak,677.22,1
17801,2023-05-29 08:00:00,Production,141.74,536.73,1417.38,10.73,1428.12,2023,5,29,8,Monday,Non-Peak,678.47,1
17836,2023-05-29 15:00:00,Production,146.66,434.46,1466.62,8.69,1475.31,2023,5,29,15,Monday,Peak,581.12,1
17851,2023-05-29 18:00:00,Production,211.92,1126.84,2119.22,22.54,2141.76,2023,5,29,18,Monday,Peak,1338.76,1
17856,2023-05-29 19:00:00,Production,141.73,563.91,1417.31,11.28,1428.59,2023,5,29,19,Monday,Non-Peak,705.64,1
17896,2023-05-30 03:00:00,Production,142.18,481.16,1421.76,9.62,1431.38,2023,5,30,3,Tuesday,Non-Peak,623.34,1
17911,2023-05-30 06:00:00,Production,141.84,492.02,1418.45,9.84,1428.29,2023,5,30,6,Tuesday,Non-Peak,633.86,1
17936,2023-05-30 11:00:00,Production,150.5,483.05,1505.04,9.66,1514.7,2023,5,30,11,Tuesday,Peak,633.55,1
17976,2023-05-30 19:00:00,Production,262.03,933.62,2620.28,18.67,2638.95,2023,5,30,19,Tuesday,Non-Peak,1195.65,1
18031,2023-05-31 06:00:00,Production,137.76,438.01,1377.62,8.76,1386.38,2023,5,31,6,Wednesday,Non-Peak,575.77,1
18041,2023-05-31 08:00:00,Production,141.32,481.52,1413.24,9.63,1422.87,2023,5,31,8,Wednesday,Non-Peak,622.84,1
18046,2023-05-31 09:00:00,Production,151.97,478.42,1519.69,9.57,1529.25,2023,5,31,9,Wednesday,Peak,630.39,1
18051,2023-05-31 10:00:00,Production,151.34,472.78,1513.4,9.46,1522.86,2023,5,31,10,Wednesday,Peak,624.12,1
18106,2023-05-31 21:00:00,Production,144.24,577.23,1442.39,11.54,1453.93,2023,5,31,21,Wednesday,Non-Peak,721.47,1
18126,2023-06-01 01:00:00,Production,152.95,405.73,1529.49,8.11,1537.6,2023,6,1,1,Thursday,Non-Peak,558.68,1
18136,2023-06-01 03:00:00,Production,143.65,489.54,1436.48,9.79,1446.27,2023,6,1,3,Thursday,Non-Peak,633.19,1
18156,2023-06-01 07:00:00,Production,163.26,624.34,1632.65,12.49,1645.14,2023,6,1,7,Thursday,Non-Peak,787.6,1
18166,2023-06-01 09:00:00,Production,167.77,601.44,1677.75,12.03,1689.78,2023,6,1,9,Thursday,Peak,769.21,1
18181,2023-06-01 12:00:00,Production,137.95,630.5,1379.49,12.61,1392.1,2023,6,1,12,Thursday,Peak,768.45,1
18231,2023-06-01 22:00:00,Production,140.55,497.82,1405.48,9.96,1415.44,2023,6,1,22,Thursday,Non-Peak,638.37,1
18241,2023-06-02 00:00:00,Production,139.92,472.14,1399.15,9.44,1408.6,2023,6,2,0,Friday,Non-Peak,612.06,1
18251,2023-06-02 02:00:00,Production,151.06,426.84,1510.56,8.54,1519.1,2023,6,2,2,Friday,Non-Peak,577.9,1
18261,2023-06-02 04:00:00,Production,145.03,478.68,1450.29,9.57,1459.86,2023,6,2,4,Friday,Non-Peak,623.71,1
18271,2023-06-02 06:00:00,Production,146.68,401.82,1466.84,8.04,1474.88,2023,6,2,6,Friday,Non-Peak,548.5,1
18296,2023-06-02 11:00:00,Production,151.15,613.3,1511.5,12.27,1523.77,2023,6,2,11,Friday,Peak,764.45,1
18306,2023-06-02 13:00:00,Production,226.02,818.65,2260.17,16.37,2276.55,2023,6,2,13,Friday,Peak,1044.67,1
18356,2023-06-02 23:00:00,Production,139.84,503.34,1398.38,10.07,1408.45,2023,6,2,23,Friday,Non-Peak,643.18,1
18361,2023-06-03 00:00:00,Production,142.41,508.79,1424.12,10.18,1434.3,2023,6,3,0,Saturday,Non-Peak,651.2,1
18386,2023-06-03 05:00:00,Production,141.37,528.23,1413.75,10.56,1424.31,2023,6,3,5,Saturday,Non-Peak,669.6,1
18391,2023-06-03 06:00:00,Production,158.96,574.04,1589.56,11.48,1601.04,2023,6,3,6,Saturday,Non-Peak,733,1
18406,2023-06-03 09:00:00,Production,159.48,553.35,1594.81,11.07,1605.87,2023,6,3,9,Saturday,Peak,712.83,1
18416,2023-06-03 11:00:00,Production,158.57,541.95,1585.74,10.84,1596.57,2023,6,3,11,Saturday,Peak,700.52,1
18441,2023-06-03 16:00:00,Production,142.76,497.22,1427.62,9.94,1437.56,2023,6,3,16,Saturday,Peak,639.98,1
18461,2023-06-03 20:00:00,Production,144.61,386.13,1446.1,7.72,1453.83,2023,6,3,20,Saturday,Non-Peak,530.74,1
18496,2023-06-04 03:00:00,Production,140.55,487.31,1405.51,9.75,1415.25,2023,6,4,3,Sunday,Non-Peak,627.86,1
18521,2023-06-04 08:00:00,Production,149.35,484.04,1493.53,9.68,1503.21,2023,6,4,8,Sunday,Non-Peak,633.39,1
18526,2023-06-04 09:00:00,Production,148.88,619.39,1488.85,12.39,1501.24,2023,6,4,9,Sunday,Peak,768.27,1
18561,2023-06-04 16:00:00,Production,141.79,492.23,1417.92,9.84,1427.76,2023,6,4,16,Sunday,Peak,634.02,1
18626,2023-06-05 05:00:00,Production,141.05,585.99,1410.51,11.72,1422.23,2023,6,5,5,Monday,Non-Peak,727.04,1
18641,2023-06-05 08:00:00,Production,142.69,540.72,1426.9,10.81,1437.72,2023,6,5,8,Monday,Non-Peak,683.41,1
18671,2023-06-05 14:00:00,Production,139.29,431.86,1392.94,8.64,1401.58,2023,6,5,14,Monday,Peak,571.15,1
18696,2023-06-05 19:00:00,Production,137.59,469.15,1375.89,9.38,1385.27,2023,6,5,19,Monday,Non-Peak,606.74,1
18706,2023-06-05 21:00:00,Production,139.4,623.91,1394.01,12.48,1406.49,2023,6,5,21,Monday,Non-Peak,763.31,1
18715,2023-06-05 22:00:00,R&D,139.99,259.27,1399.88,5.19,1405.06,2023,6,5,22,Monday,Non-Peak,399.26,1
18736,2023-06-06 03:00:00,Production,159,540.18,1589.95,10.8,1600.76,2023,6,6,3,Tuesday,Non-Peak,699.18,1
18741,2023-06-06 04:00:00,Production,146.28,476.81,1462.77,9.54,1472.31,2023,6,6,4,Tuesday,Non-Peak,623.09,1
18761,2023-06-06 08:00:00,Production,139.14,438.22,1391.37,8.76,1400.14,2023,6,6,8,Tuesday,Non-Peak,577.36,1
18771,2023-06-06 10:00:00,Production,144.29,454.24,1442.95,9.08,1452.03,2023,6,6,10,Tuesday,Peak,598.53,1
18776,2023-06-06 11:00:00,Production,162.6,348.26,1626.05,6.97,1633.01,2023,6,6,11,Tuesday,Peak,510.86,1
18786,2023-06-06 13:00:00,Production,164.77,500.25,1647.72,10.01,1657.73,2023,6,6,13,Tuesday,Peak,665.02,1
18806,2023-06-06 17:00:00,Production,144.85,478.16,1448.52,9.56,1458.09,2023,6,6,17,Tuesday,Peak,623.01,1
18836,2023-06-06 23:00:00,Production,167.78,519.65,1677.83,10.39,1688.23,2023,6,6,23,Tuesday,Non-Peak,687.43,1
18841,2023-06-07 00:00:00,Production,151,572.33,1509.95,11.45,1521.4,2023,6,7,0,Wednesday,Non-Peak,723.33,1
18856,2023-06-07 03:00:00,Production,141.9,540.13,1419.03,10.8,1429.83,2023,6,7,3,Wednesday,Non-Peak,682.03,1
18871,2023-06-07 06:00:00,Production,184.21,1062.1,1842.06,21.24,1863.3,2023,6,7,6,Wednesday,Non-Peak,1246.31,1
18946,2023-06-07 21:00:00,Production,140.14,514.24,1401.42,10.28,1411.71,2023,6,7,21,Wednesday,Non-Peak,654.38,1
18951,2023-06-07 22:00:00,Production,148.02,557.93,1480.19,11.16,1491.34,2023,6,7,22,Wednesday,Non-Peak,705.95,1
18971,2023-06-08 02:00:00,Production,147.72,441.97,1477.22,8.84,1486.06,2023,6,8,2,Thursday,Non-Peak,589.69,1
19001,2023-06-08 08:00:00,Production,149.15,558.1,1491.49,11.16,1502.65,2023,6,8,8,Thursday,Non-Peak,707.25,1
19016,2023-06-08 11:00:00,Production,148.18,529.2,1481.75,10.58,1492.34,2023,6,8,11,Thursday,Peak,677.38,1
19036,2023-06-08 15:00:00,Production,142.2,398.89,1422.01,7.98,1429.99,2023,6,8,15,Thursday,Peak,541.09,1
19086,2023-06-09 01:00:00,Production,155.21,502.37,1552.12,10.05,1562.16,2023,6,9,1,Friday,Non-Peak,657.58,1
19111,2023-06-09 06:00:00,Production,150.13,503.84,1501.29,10.08,1511.37,2023,6,9,6,Friday,Non-Peak,653.97,1
19126,2023-06-09 09:00:00,Production,142.31,470.54,1423.14,9.41,1432.55,2023,6,9,9,Friday,Peak,612.85,1
19131,2023-06-09 10:00:00,Production,180.61,649.52,1806.07,12.99,1819.06,2023,6,9,10,Friday,Peak,830.13,1
19141,2023-06-09 12:00:00,Production,143.71,476.35,1437.12,9.53,1446.64,2023,6,9,12,Friday,Peak,620.06,1
19151,2023-06-09 14:00:00,Production,139.22,487,1392.21,9.74,1401.95,2023,6,9,14,Friday,Peak,626.22,1
19191,2023-06-09 22:00:00,Production,147.47,485.02,1474.69,9.7,1484.39,2023,6,9,22,Friday,Non-Peak,632.49,1
19201,2023-06-10 00:00:00,Production,142.05,496.47,1420.47,9.93,1430.4,2023,6,10,0,Saturday,Non-Peak,638.52,1
19226,2023-06-10 05:00:00,Production,138.58,429.47,1385.82,8.59,1394.41,2023,6,10,5,Saturday,Non-Peak,568.05,1
19251,2023-06-10 10:00:00,Production,160.9,544.71,1608.96,10.89,1619.86,2023,6,10,10,Saturday,Peak,705.61,1
19291,2023-06-10 18:00:00,Production,143.95,591.69,1439.49,11.83,1451.33,2023,6,10,18,Saturday,Peak,735.64,1
19296,2023-06-10 19:00:00,Production,139.12,431.13,1391.17,8.62,1399.8,2023,6,10,19,Saturday,Non-Peak,570.25,1
19326,2023-06-11 01:00:00,Production,140.32,464.29,1403.17,9.29,1412.46,2023,6,11,1,Sunday,Non-Peak,604.61,1
19356,2023-06-11 07:00:00,Production,140.8,595.74,1407.99,11.91,1419.91,2023,6,11,7,Sunday,Non-Peak,736.54,1
19391,2023-06-11 14:00:00,Production,159.26,422.59,1592.58,8.45,1601.03,2023,6,11,14,Sunday,Peak,581.85,1
19400,2023-06-11 15:00:00,R&D,140.41,298.08,1404.15,5.96,1410.11,2023,6,11,15,Sunday,Peak,438.49,1
19401,2023-06-11 16:00:00,Production,160.71,513.19,1607.09,10.26,1617.35,2023,6,11,16,Sunday,Peak,673.9,1
19411,2023-06-11 18:00:00,Production,157.66,603.13,1576.59,12.06,1588.66,2023,6,11,18,Sunday,Peak,760.79,1
19426,2023-06-11 21:00:00,Production,166.06,481.25,1660.63,9.62,1670.25,2023,6,11,21,Sunday,Non-Peak,647.31,1
19456,2023-06-12 03:00:00,Production,159.57,488.15,1595.65,9.76,1605.42,2023,6,12,3,Monday,Non-Peak,647.72,1
19531,2023-06-12 18:00:00,Production,147.31,461.35,1473.14,9.23,1482.37,2023,6,12,18,Monday,Peak,608.66,1
19556,2023-06-12 23:00:00,Production,149.23,519.39,1492.3,10.39,1502.68,2023,6,12,23,Monday,Non-Peak,668.62,1
19576,2023-06-13 03:00:00,Production,156.5,420.03,1565.03,8.4,1573.43,2023,6,13,3,Tuesday,Non-Peak,576.53,1
19586,2023-06-13 05:00:00,Production,146.08,576.24,1460.85,11.52,1472.37,2023,6,13,5,Tuesday,Non-Peak,722.32,1
19590,2023-06-13 05:00:00,R&D,142.71,217.47,1427.06,4.35,1431.41,2023,6,13,5,Tuesday,Non-Peak,360.18,1
19591,2023-06-13 06:00:00,Production,143.5,453.22,1434.98,9.06,1444.05,2023,6,13,6,Tuesday,Non-Peak,596.72,1
19631,2023-06-13 14:00:00,Production,154.15,486.69,1541.5,9.73,1551.23,2023,6,13,14,Tuesday,Peak,640.84,1
19636,2023-06-13 15:00:00,Production,140.66,626.38,1406.58,12.53,1419.1,2023,6,13,15,Tuesday,Peak,767.04,1
19671,2023-06-13 22:00:00,Production,150.23,497.01,1502.27,9.94,1512.21,2023,6,13,22,Tuesday,Non-Peak,647.24,1
19711,2023-06-14 06:00:00,Production,154,494.8,1539.97,9.9,1549.86,2023,6,14,6,Wednesday,Non-Peak,648.8,1
19726,2023-06-14 09:00:00,Production,150.44,441.54,1504.39,8.83,1513.22,2023,6,14,9,Wednesday,Peak,591.98,1
19741,2023-06-14 12:00:00,Production,144.13,553.05,1441.35,11.06,1452.41,2023,6,14,12,Wednesday,Peak,697.18,1
19746,2023-06-14 13:00:00,Production,151.44,506.29,1514.42,10.13,1524.55,2023,6,14,13,Wednesday,Peak,657.73,1
19761,2023-06-14 16:00:00,Production,142.45,487.94,1424.47,9.76,1434.22,2023,6,14,16,Wednesday,Peak,630.39,1
19771,2023-06-14 18:00:00,Production,140.4,420.79,1403.98,8.42,1412.4,2023,6,14,18,Wednesday,Peak,561.19,1
19781,2023-06-14 20:00:00,Production,206.15,1009.62,2061.48,20.19,2081.68,2023,6,14,20,Wednesday,Non-Peak,1215.77,1
19786,2023-06-14 21:00:00,Production,150.36,520.35,1503.63,10.41,1514.03,2023,6,14,21,Wednesday,Non-Peak,670.71,1
19791,2023-06-14 22:00:00,Production,207.21,809.51,2072.11,16.19,2088.3,2023,6,14,22,Wednesday,Non-Peak,1016.72,1
19801,2023-06-15 00:00:00,Production,152.52,523.75,1525.2,10.47,1535.67,2023,6,15,0,Thursday,Non-Peak,676.27,1
19836,2023-06-15 07:00:00,Production,169.86,480.71,1698.57,9.61,1708.18,2023,6,15,7,Thursday,Non-Peak,650.57,1
19841,2023-06-15 08:00:00,Production,146.76,505.06,1467.59,10.1,1477.69,2023,6,15,8,Thursday,Non-Peak,651.82,1
19856,2023-06-15 11:00:00,Production,160.67,504.51,1606.74,10.09,1616.83,2023,6,15,11,Thursday,Peak,665.18,1
19876,2023-06-15 15:00:00,Production,152.72,476.63,1527.17,9.53,1536.7,2023,6,15,15,Thursday,Peak,629.35,1
19906,2023-06-15 21:00:00,Production,155.46,505.39,1554.65,10.11,1564.76,2023,6,15,21,Thursday,Non-Peak,660.85,1
19931,2023-06-16 02:00:00,Production,144.12,410.37,1441.24,8.21,1449.45,2023,6,16,2,Friday,Non-Peak,554.49,1
19951,2023-06-16 06:00:00,Production,144.47,507.76,1444.66,10.16,1454.81,2023,6,16,6,Friday,Non-Peak,652.23,1
20026,2023-06-16 21:00:00,Production,138.36,461.41,1383.58,9.23,1392.81,2023,6,16,21,Friday,Non-Peak,599.77,1
20041,2023-06-17 00:00:00,Production,139.33,509.23,1393.25,10.18,1403.44,2023,6,17,0,Saturday,Non-Peak,648.56,1
20061,2023-06-17 04:00:00,Production,147.06,460.21,1470.64,9.2,1479.85,2023,6,17,4,Saturday,Non-Peak,607.27,1
20071,2023-06-17 06:00:00,Production,157.82,548.34,1578.17,10.97,1589.14,2023,6,17,6,Saturday,Non-Peak,706.16,1
20076,2023-06-17 07:00:00,Production,148.69,600.72,1486.85,12.01,1498.87,2023,6,17,7,Saturday,Non-Peak,749.41,1
20095,2023-06-17 10:00:00,R&D,147.05,323.63,1470.55,6.47,1477.02,2023,6,17,10,Saturday,Peak,470.68,1
20111,2023-06-17 14:00:00,Production,157.45,573.87,1574.47,11.48,1585.95,2023,6,17,14,Saturday,Peak,731.32,1
20121,2023-06-17 16:00:00,Production,145.83,459.04,1458.3,9.18,1467.48,2023,6,17,16,Saturday,Peak,604.87,1
20146,2023-06-17 21:00:00,Production,155.81,455.32,1558.06,9.11,1567.17,2023,6,17,21,Saturday,Non-Peak,611.13,1
20206,2023-06-18 09:00:00,Production,147.44,539.72,1474.44,10.79,1485.24,2023,6,18,9,Sunday,Peak,687.16,1
20216,2023-06-18 11:00:00,Production,156.44,541.49,1564.43,10.83,1575.26,2023,6,18,11,Sunday,Peak,697.93,1
20221,2023-06-18 12:00:00,Production,151.67,466.73,1516.71,9.33,1526.05,2023,6,18,12,Sunday,Peak,618.4,1
20241,2023-06-18 16:00:00,Production,161.48,502.5,1614.78,10.05,1624.83,2023,6,18,16,Sunday,Peak,663.98,1
20246,2023-06-18 17:00:00,Production,137.2,379.66,1371.97,7.59,1379.56,2023,6,18,17,Sunday,Peak,516.86,1
20276,2023-06-18 23:00:00,Production,165.62,522.34,1656.21,10.45,1666.66,2023,6,18,23,Sunday,Non-Peak,687.96,1
20311,2023-06-19 06:00:00,Production,144.34,555.9,1443.41,11.12,1454.53,2023,6,19,6,Monday,Non-Peak,700.24,1
20351,2023-06-19 14:00:00,Production,140.26,491.93,1402.6,9.84,1412.44,2023,6,19,14,Monday,Peak,632.19,1
20371,2023-06-19 18:00:00,Production,185.4,580.46,1853.98,11.61,1865.59,2023,6,19,18,Monday,Peak,765.86,1
20396,2023-06-19 23:00:00,Production,185.05,491.75,1850.54,9.84,1860.37,2023,6,19,23,Monday,Non-Peak,676.8,1
20426,2023-06-20 05:00:00,Production,143.42,440.61,1434.17,8.81,1442.98,2023,6,20,5,Tuesday,Non-Peak,584.03,1
20441,2023-06-20 08:00:00,Production,155.99,484.77,1559.88,9.7,1569.57,2023,6,20,8,Tuesday,Non-Peak,640.76,1
20471,2023-06-20 14:00:00,Production,151.24,505.57,1512.39,10.11,1522.5,2023,6,20,14,Tuesday,Peak,656.81,1
20511,2023-06-20 22:00:00,Production,138.26,517.17,1382.64,10.34,1392.98,2023,6,20,22,Tuesday,Non-Peak,655.43,1
20601,2023-06-21 16:00:00,Production,164.22,491.34,1642.18,9.83,1652,2023,6,21,16,Wednesday,Peak,655.56,1
20606,2023-06-21 17:00:00,Production,141.35,506.68,1413.47,10.13,1423.6,2023,6,21,17,Wednesday,Peak,648.03,1
20636,2023-06-21 23:00:00,Production,140.35,615.05,1403.49,12.3,1415.79,2023,6,21,23,Wednesday,Non-Peak,755.4,1
20646,2023-06-22 01:00:00,Production,142.08,511.46,1420.75,10.23,1430.98,2023,6,22,1,Thursday,Non-Peak,653.54,1
20651,2023-06-22 02:00:00,Production,137.66,564.64,1376.58,11.29,1387.88,2023,6,22,2,Thursday,Non-Peak,702.3,1
20666,2023-06-22 05:00:00,Production,149.7,467.4,1497.04,9.35,1506.39,2023,6,22,5,Thursday,Non-Peak,617.1,1
