timestamp,department,electricity_kWh,water_liters,electricity_cost,water_cost,total_cost
2023-03-23 14:00:00,R&D,84.29,207.76,842.86,4.16,847.02
2023-03-23 15:00:00,Production,98.19,508.45,981.95,10.17,992.11
2023-03-23 15:00:00,Admin,56.75,257.72,567.47,5.15,572.62
2023-03-23 15:00:00,IT,70.33,150.34,703.35,3.01,706.35
2023-03-23 15:00:00,HR,26.22,80.48,262.21,1.61,263.82
2023-03-23 15:00:00,R&D,74.3,232.46,743.03,4.65,747.68
2023-03-23 16:00:00,Production,132.41,438.04,1324.1,8.76,1332.86
2023-03-23 16:00:00,Admin,44.13,195.65,441.27,3.91,445.18
2023-03-23 16:00:00,IT,46.49,135.59,464.9,2.71,467.62
2023-03-23 16:00:00,HR,46.05,123.55,460.54,2.47,463.01
2023-03-23 16:00:00,R&D,82.61,267.25,826.07,5.35,831.42
2023-03-23 17:00:00,Production,125.86,441.23,1258.65,8.82,1267.47
2023-03-23 17:00:00,Admin,52.11,223.31,521.15,4.47,525.61
2023-03-23 17:00:00,IT,59.99,145.67,599.92,2.91,602.84
2023-03-23 17:00:00,HR,31.44,122.52,314.41,2.45,316.86
2023-03-23 17:00:00,R&D,103.9,288.15,1038.97,5.76,1044.74
2023-03-23 18:00:00,Production,111.36,519.86,1113.61,10.4,1124.01
2023-03-23 18:00:00,Admin,52.49,175.8,524.89,3.52,528.4
2023-03-23 18:00:00,IT,82.05,171.26,820.49,3.43,823.92
2023-03-23 18:00:00,HR,48.29,92.4,482.88,1.85,484.73
2023-03-23 18:00:00,R&D,86.45,249.8,864.48,5,869.47
2023-03-23 19:00:00,Production,159.48,515.17,1594.79,10.3,1605.09
2023-03-23 19:00:00,Admin,61.39,183.49,613.94,3.67,617.61
2023-03-23 19:00:00,IT,94.69,147.62,946.94,2.95,949.89
2023-03-23 19:00:00,HR,46.52,106.1,465.21,2.12,467.33
2023-03-23 19:00:00,R&D,100.6,277.5,1006.03,5.55,1011.58
2023-03-23 20:00:00,Production,139.89,440.33,1398.86,8.81,1407.67
2023-03-23 20:00:00,Admin,60.78,193.91,607.78,3.88,611.66
2023-03-23 20:00:00,IT,42.61,163.13,426.14,3.26,429.41
2023-03-23 20:00:00,HR,56.36,93.06,563.56,1.86,565.42
2023-03-23 20:00:00,R&D,74.92,233.6,749.24,4.67,753.91
2023-03-23 21:00:00,Production,137.84,543.34,1378.36,10.87,1389.23
2023-03-23 21:00:00,Admin,46.46,180.38,464.64,3.61,468.25
2023-03-23 21:00:00,IT,50.97,160.57,509.71,3.21,512.93
2023-03-23 21:00:00,HR,41.85,101.02,418.54,2.02,420.56
2023-03-23 21:00:00,R&D,96.78,273.93,967.79,5.48,973.27
2023-03-23 22:00:00,Production,118.53,530.48,1185.35,10.61,1195.96
2023-03-23 22:00:00,Admin,70.46,184.81,704.63,3.7,708.32
2023-03-23 22:00:00,IT,58.1,171.49,580.95,3.43,584.38
2023-03-23 22:00:00,HR,47.27,85.93,472.67,1.72,474.38
2023-03-23 22:00:00,R&D,48.34,226.99,483.41,4.54,487.95
2023-03-23 23:00:00,Production,82.82,558.58,828.17,11.17,839.34
2023-03-23 23:00:00,Admin,56.06,179.36,560.58,3.59,564.17
2023-03-23 23:00:00,IT,41.51,134.36,415.14,2.69,417.83
2023-03-23 23:00:00,HR,59.42,64.23,594.24,1.28,595.52
2023-03-23 23:00:00,R&D,84.38,274.31,843.82,5.49,849.3
2023-03-24 00:00:00,Production,104.49,510.61,1044.92,10.21,1055.14
2023-03-24 00:00:00,Admin,61.12,189.14,611.24,3.78,615.02
2023-03-24 00:00:00,IT,43.22,102.98,432.17,2.06,434.23
2023-03-24 00:00:00,HR,27.82,96.32,278.16,1.93,280.09
2023-03-24 00:00:00,R&D,70.22,238.44,702.18,4.77,706.95
2023-03-24 01:00:00,Production,134.99,592.38,1349.89,11.85,1361.74
2023-03-24 01:00:00,Admin,49.36,169.42,493.64,3.39,497.03
2023-03-24 01:00:00,IT,64.64,147.17,646.45,2.94,649.39
2023-03-24 01:00:00,HR,19.48,118.91,194.75,2.38,197.13
2023-03-24 01:00:00,R&D,55.41,248.84,554.11,4.98,559.08
2023-03-24 02:00:00,Production,131.24,544.08,1312.43,10.88,1323.31
2023-03-24 02:00:00,Admin,49.25,148.63,492.53,2.97,495.5
2023-03-24 02:00:00,IT,56.86,133.49,568.6,2.67,571.27
2023-03-24 02:00:00,HR,39.26,113.33,392.6,2.27,394.86
2023-03-24 02:00:00,R&D,71.32,215.76,713.16,4.32,717.48
2023-03-24 03:00:00,Production,124.9,470.61,1249,9.41,1258.41
2023-03-24 03:00:00,Admin,59.63,178.39,596.26,3.57,599.83
2023-03-24 03:00:00,IT,46.12,149.59,461.17,2.99,464.16
2023-03-24 03:00:00,HR,28.26,111.74,282.63,2.23,284.86
2023-03-24 03:00:00,R&D,114.44,213.75,1144.43,4.27,1148.7
2023-03-24 04:00:00,Production,154.56,494.68,1545.61,9.89,1555.51
2023-03-24 04:00:00,Admin,43.68,146.96,436.75,2.94,439.69
2023-03-24 04:00:00,IT,43.34,161.03,433.43,3.22,436.65
2023-03-24 04:00:00,HR,35.61,104.79,356.09,2.1,358.19
2023-03-24 04:00:00,R&D,84.11,273.78,841.08,5.48,846.56
2023-03-24 05:00:00,Production,155.85,491.2,1558.46,9.82,1568.29
2023-03-24 05:00:00,Admin,32.83,205.19,328.33,4.1,332.43
2023-03-24 05:00:00,IT,60.31,149.61,603.13,2.99,606.12
2023-03-24 05:00:00,HR,24.37,83.68,243.66,1.67,245.33
2023-03-24 05:00:00,R&D,83.13,249.79,831.27,5,836.27
2023-03-24 06:00:00,Production,108.19,480,1081.9,9.6,1091.5
2023-03-24 06:00:00,Admin,41.96,215.92,419.57,4.32,423.89
2023-03-24 06:00:00,IT,39.82,161.44,398.17,3.23,401.4
2023-03-24 06:00:00,HR,41.35,94.96,413.53,1.9,415.42
2023-03-24 06:00:00,R&D,53.64,275.95,536.45,5.52,541.96
2023-03-24 07:00:00,Production,132.75,543.97,1327.55,10.88,1338.43
2023-03-24 07:00:00,Admin,42.35,207.24,423.5,4.14,427.65
2023-03-24 07:00:00,IT,67.16,178.46,671.57,3.57,675.14
2023-03-24 07:00:00,HR,45.13,86.33,451.34,1.73,453.07
2023-03-24 07:00:00,R&D,55.75,295.25,557.47,5.91,563.37
2023-03-24 08:00:00,Production,125.39,521.79,1253.89,10.44,1264.33
2023-03-24 08:00:00,Admin,59.87,172.93,598.65,3.46,602.11
2023-03-24 08:00:00,IT,73.31,177.36,733.07,3.55,736.61
2023-03-24 08:00:00,HR,44.41,109.35,444.1,2.19,446.29
2023-03-24 08:00:00,R&D,135.29,263.89,1352.89,5.28,1358.17
2023-03-24 09:00:00,Production,132.76,521.7,1327.65,10.43,1338.08
2023-03-24 09:00:00,Admin,60.08,210.63,600.8,4.21,605.02
2023-03-24 09:00:00,IT,91.32,130.63,913.16,2.61,915.77
2023-03-24 09:00:00,HR,32.62,83.05,326.22,1.66,327.88
2023-03-24 09:00:00,R&D,98.81,256.59,988.07,5.13,993.21
2023-03-24 10:00:00,Production,131,480.46,1309.98,9.61,1319.59
2023-03-24 10:00:00,Admin,43.96,163.19,439.6,3.26,442.86
2023-03-24 10:00:00,IT,67.6,181.63,676.04,3.63,679.67
2023-03-24 10:00:00,HR,33.84,114.57,338.37,2.29,340.67
2023-03-24 10:00:00,R&D,54.04,274.37,540.36,5.49,545.85
2023-03-24 11:00:00,Production,112.59,473.5,1125.88,9.47,1135.35
2023-03-24 11:00:00,Admin,64.03,249.87,640.3,5,645.3
2023-03-24 11:00:00,IT,76.64,160,766.42,3.2,769.62
2023-03-24 11:00:00,HR,44.66,78.52,446.63,1.57,448.2
2023-03-24 11:00:00,R&D,86.71,225.24,867.07,4.5,871.57
2023-03-24 12:00:00,Production,111.29,575.71,1112.88,11.51,1124.39
2023-03-24 12:00:00,Admin,43.97,174.79,439.75,3.5,443.24
2023-03-24 12:00:00,IT,60.83,96.44,608.26,1.93,610.18
2023-03-24 12:00:00,HR,50.3,106.17,502.98,2.12,505.1
2023-03-24 12:00:00,R&D,46.64,208.43,466.43,4.17,470.6
2023-03-24 13:00:00,Production,139.89,575.51,1398.88,11.51,1410.39
2023-03-24 13:00:00,Admin,38.06,206.39,380.64,4.13,384.76
2023-03-24 13:00:00,IT,54.86,150.82,548.55,3.02,551.57
2023-03-24 13:00:00,HR,33.45,107.48,334.53,2.15,336.68
2023-03-24 13:00:00,R&D,87.68,283.03,876.85,5.66,882.51
2023-03-24 14:00:00,Production,131.19,554.19,1311.9,11.08,1322.98
2023-03-24 14:00:00,Admin,39.48,188.64,394.75,3.77,398.52
2023-03-24 14:00:00,IT,103.54,159.17,1035.4,3.18,1038.58
2023-03-24 14:00:00,HR,52.13,121.49,521.28,2.43,523.71
2023-03-24 14:00:00,R&D,78.42,247.65,784.17,4.95,789.12
2023-03-24 15:00:00,Production,134.98,584.85,1349.84,11.7,1361.54
2023-03-24 15:00:00,Admin,41.54,195.86,415.36,3.92,419.27
2023-03-24 15:00:00,IT,69.74,177.29,697.44,3.55,700.99
2023-03-24 15:00:00,HR,23,100.45,229.95,2.01,231.96
2023-03-24 15:00:00,R&D,64.88,252.61,648.85,5.05,653.9
2023-03-24 16:00:00,Production,136.05,505.81,1360.52,10.12,1370.63
2023-03-24 16:00:00,Admin,61.23,208.03,612.33,4.16,616.49
2023-03-24 16:00:00,IT,66.19,166.76,661.93,3.34,665.27
2023-03-24 16:00:00,HR,35.8,101.52,357.96,2.03,359.99
2023-03-24 16:00:00,R&D,71.28,256.61,712.79,5.13,717.92
2023-03-24 17:00:00,Production,138.33,502.48,1383.31,10.05,1393.36
2023-03-24 17:00:00,Admin,45.2,163.45,451.97,3.27,455.24
2023-03-24 17:00:00,IT,60.35,180.92,603.48,3.62,607.1
2023-03-24 17:00:00,HR,46.55,84.79,465.48,1.7,467.18
2023-03-24 17:00:00,R&D,69.48,256.05,694.79,5.12,699.91
2023-03-24 18:00:00,Production,95.59,456.94,955.93,9.14,965.06
2023-03-24 18:00:00,Admin,64.01,177.21,640.09,3.54,643.63
2023-03-24 18:00:00,IT,51.44,124.57,514.36,2.49,516.85
2023-03-24 18:00:00,HR,43.06,109.15,430.58,2.18,432.77
2023-03-24 18:00:00,R&D,91.68,214.49,916.85,4.29,921.14
2023-03-24 19:00:00,Production,92.43,510.05,924.28,10.2,934.48
2023-03-24 19:00:00,Admin,59.48,184.97,594.77,3.7,598.47
2023-03-24 19:00:00,IT,54.4,149.57,544.03,2.99,547.02
2023-03-24 19:00:00,HR,27.59,106.58,275.85,2.13,277.98
2023-03-24 19:00:00,R&D,89.87,262.06,898.67,5.24,903.91
2023-03-24 20:00:00,Production,133.02,496.76,1330.16,9.94,1340.1
2023-03-24 20:00:00,Admin,50.07,169.03,500.67,3.38,504.05
2023-03-24 20:00:00,IT,78.15,145.7,781.54,2.91,784.45
2023-03-24 20:00:00,HR,42.95,111.6,429.51,2.23,431.74
2023-03-24 20:00:00,R&D,51.38,296.03,513.81,5.92,519.73
2023-03-24 21:00:00,Production,120.56,540.03,1205.58,10.8,1216.38
2023-03-24 21:00:00,Admin,47.13,194.31,471.27,3.89,475.16
2023-03-24 21:00:00,IT,95.91,149.61,959.1,2.99,962.1
2023-03-24 21:00:00,HR,30.41,111.11,304.12,2.22,306.34
2023-03-24 21:00:00,R&D,72.68,289.78,726.82,5.8,732.61
2023-03-24 22:00:00,Production,115.57,487.55,1155.67,9.75,1165.42
2023-03-24 22:00:00,Admin,46.72,125.77,467.23,2.52,469.74
2023-03-24 22:00:00,IT,40.72,169.29,407.22,3.39,410.61
2023-03-24 22:00:00,HR,26.59,66.76,265.95,1.34,267.28
2023-03-24 22:00:00,R&D,97.59,226.92,975.9,4.54,980.44
2023-03-24 23:00:00,Production,160.82,549.94,1608.19,11,1619.19
2023-03-24 23:00:00,Admin,54.05,234.34,540.53,4.69,545.22
2023-03-24 23:00:00,IT,73.4,149.9,733.97,3,736.97
2023-03-24 23:00:00,HR,26.42,90.79,264.16,1.82,265.97
2023-03-24 23:00:00,R&D,97.41,243.89,974.1,4.88,978.98
2023-03-25 00:00:00,Production,130.39,495.79,1303.94,9.92,1313.85
2023-03-25 00:00:00,Admin,57.6,205.11,576.04,4.1,580.14
2023-03-25 00:00:00,IT,61.83,152.37,618.29,3.05,621.34
2023-03-25 00:00:00,HR,47.22,86.88,472.19,1.74,473.93
2023-03-25 00:00:00,R&D,46,255.53,459.99,5.11,465.1
2023-03-25 01:00:00,Production,99.88,532.87,998.79,10.66,1009.45
2023-03-25 01:00:00,Admin,67.69,241.3,676.91,4.83,681.73
2023-03-25 01:00:00,IT,65.64,128.98,656.45,2.58,659.03
2023-03-25 01:00:00,HR,27.35,84.94,273.53,1.7,275.23
2023-03-25 01:00:00,R&D,89.07,249.71,890.71,4.99,895.7
2023-03-25 02:00:00,Production,120.38,559.29,1203.81,11.19,1214.99
2023-03-25 02:00:00,Admin,56.6,173.53,565.96,3.47,569.43
2023-03-25 02:00:00,IT,51.45,180.38,514.53,3.61,518.14
2023-03-25 02:00:00,HR,44.4,93.07,444.01,1.86,445.87
2023-03-25 02:00:00,R&D,85.04,245.85,850.39,4.92,855.31
2023-03-25 03:00:00,Production,132.85,422.22,1328.47,8.44,1336.92
2023-03-25 03:00:00,Admin,56.44,188.25,564.36,3.77,568.13
2023-03-25 03:00:00,IT,53.64,154.05,536.37,3.08,539.45
2023-03-25 03:00:00,HR,47.61,100.5,476.06,2.01,478.07
2023-03-25 03:00:00,R&D,60.37,245.95,603.65,4.92,608.57
2023-03-25 04:00:00,Production,128.62,461.22,1286.21,9.22,1295.44
2023-03-25 04:00:00,Admin,59.73,252.73,597.34,5.05,602.39
2023-03-25 04:00:00,IT,80.21,150.48,802.09,3.01,805.1
2023-03-25 04:00:00,HR,39.71,112.61,397.12,2.25,399.37
2023-03-25 04:00:00,R&D,52.05,190.04,520.5,3.8,524.3
2023-03-25 05:00:00,Production,123.12,452.79,1231.25,9.06,1240.3
2023-03-25 05:00:00,Admin,55.44,244.69,554.43,4.89,559.32
2023-03-25 05:00:00,IT,65.96,145.35,659.63,2.91,662.54
2023-03-25 05:00:00,HR,33.07,81.98,330.74,1.64,332.38
2023-03-25 05:00:00,R&D,75.56,247.38,755.61,4.95,760.56
2023-03-25 06:00:00,Production,105.15,472.4,1051.49,9.45,1060.94
2023-03-25 06:00:00,Admin,45.31,243.03,453.09,4.86,457.95
2023-03-25 06:00:00,IT,59.15,159.95,591.48,3.2,594.68
2023-03-25 06:00:00,HR,32.06,75.91,320.59,1.52,322.11
2023-03-25 06:00:00,R&D,125.08,286.98,1250.79,5.74,1256.53
2023-03-25 07:00:00,Production,214.86,1088.07,2148.6,21.76,2170.36
2023-03-25 07:00:00,Admin,55.26,194.97,552.59,3.9,556.49
2023-03-25 07:00:00,IT,63.22,155.87,632.25,3.12,635.36
2023-03-25 07:00:00,HR,40.44,88.85,404.4,1.78,406.18
2023-03-25 07:00:00,R&D,92.05,248.45,920.53,4.97,925.5
2023-03-25 08:00:00,Production,71.91,488.48,719.1,9.77,728.87
2023-03-25 08:00:00,Admin,43.82,176.35,438.18,3.53,441.71
2023-03-25 08:00:00,IT,68.24,161.82,682.35,3.24,685.59
2023-03-25 08:00:00,HR,57.23,95.42,572.35,1.91,574.25
2023-03-25 08:00:00,R&D,75.5,224.7,754.96,4.49,759.45
2023-03-25 09:00:00,Production,88.98,458.21,889.79,9.16,898.95
2023-03-25 09:00:00,Admin,63.9,171.92,638.96,3.44,642.4
2023-03-25 09:00:00,IT,76.66,174.18,766.58,3.48,770.07
2023-03-25 09:00:00,HR,25.42,85.56,254.21,1.71,255.92
2023-03-25 09:00:00,R&D,80.28,197.83,802.8,3.96,806.76
2023-03-25 10:00:00,Production,104.43,475.46,1044.27,9.51,1053.77
2023-03-25 10:00:00,Admin,46.16,222.44,461.55,4.45,466
2023-03-25 10:00:00,IT,71.5,153.71,714.99,3.07,718.07
2023-03-25 10:00:00,HR,53.07,92.88,530.74,1.86,532.6
2023-03-25 10:00:00,R&D,48.56,246.05,485.65,4.92,490.57
2023-03-25 11:00:00,Production,102.14,456.89,1021.37,9.14,1030.5
2023-03-25 11:00:00,Admin,48.83,136.66,488.32,2.73,491.06
2023-03-25 11:00:00,IT,69.89,172.68,698.93,3.45,702.38
2023-03-25 11:00:00,HR,27.76,113.32,277.59,2.27,279.86
2023-03-25 11:00:00,R&D,67.43,255.05,674.28,5.1,679.38
2023-03-25 12:00:00,Production,137.11,380.3,1371.09,7.61,1378.7
2023-03-25 12:00:00,Admin,47.81,254,478.07,5.08,483.15
2023-03-25 12:00:00,IT,111.53,200.23,1115.33,4,1119.34
2023-03-25 12:00:00,HR,28.06,87.92,280.58,1.76,282.34
2023-03-25 12:00:00,R&D,81.23,225.44,812.28,4.51,816.79
2023-03-25 13:00:00,Production,145.33,474.6,1453.26,9.49,1462.75
2023-03-25 13:00:00,Admin,71.2,155.78,712.01,3.12,715.13
2023-03-25 13:00:00,IT,48.79,161.68,487.87,3.23,491.11
2023-03-25 13:00:00,HR,29.14,92.09,291.43,1.84,293.27
2023-03-25 13:00:00,R&D,89.04,235.65,890.44,4.71,895.15
2023-03-25 14:00:00,Production,142.11,419.23,1421.07,8.38,1429.45
2023-03-25 14:00:00,Admin,45.01,135.79,450.12,2.72,452.84
2023-03-25 14:00:00,IT,34.42,173.06,344.21,3.46,347.67
2023-03-25 14:00:00,HR,58.77,83.54,587.7,1.67,589.37
2023-03-25 14:00:00,R&D,74.19,248.59,741.88,4.97,746.85
2023-03-25 15:00:00,Production,126.19,521.78,1261.88,10.44,1272.32
2023-03-25 15:00:00,Admin,46.27,185.44,462.68,3.71,466.39
2023-03-25 15:00:00,IT,36.24,135.42,362.36,2.71,365.07
2023-03-25 15:00:00,HR,46.18,113.22,461.84,2.26,464.1
2023-03-25 15:00:00,R&D,94.28,225.74,942.77,4.51,947.28
2023-03-25 16:00:00,Production,120.62,518.4,1206.2,10.37,1216.57
2023-03-25 16:00:00,Admin,45.79,225.08,457.93,4.5,462.44
2023-03-25 16:00:00,IT,76.92,135.49,769.18,2.71,771.89
2023-03-25 16:00:00,HR,36.48,98.67,364.84,1.97,366.81
2023-03-25 16:00:00,R&D,55.68,226.93,556.79,4.54,561.33
2023-03-25 17:00:00,Production,138.02,529.52,1380.24,10.59,1390.83
2023-03-25 17:00:00,Admin,48.48,240.63,484.77,4.81,489.58
2023-03-25 17:00:00,IT,62.45,173.71,624.46,3.47,627.93
2023-03-25 17:00:00,HR,79.24,181.47,792.42,3.63,796.05
2023-03-25 17:00:00,R&D,50.96,250.26,509.56,5.01,514.57
2023-03-25 18:00:00,Production,106.46,589.68,1064.64,11.79,1076.44
2023-03-25 18:00:00,Admin,44.95,230.78,449.53,4.62,454.15
2023-03-25 18:00:00,IT,70.92,168.79,709.23,3.38,712.6
2023-03-25 18:00:00,HR,26.32,74.13,263.19,1.48,264.67
2023-03-25 18:00:00,R&D,106.53,219.79,1065.26,4.4,1069.66
2023-03-25 19:00:00,Production,140.16,545.43,1401.55,10.91,1412.46
2023-03-25 19:00:00,Admin,46.95,194.6,469.48,3.89,473.37
2023-03-25 19:00:00,IT,73.19,130.84,731.91,2.62,734.52
2023-03-25 19:00:00,HR,34.96,105.28,349.64,2.11,351.75
2023-03-25 19:00:00,R&D,92.02,251.28,920.18,5.03,925.2
2023-03-25 20:00:00,Production,112.37,490.79,1123.75,9.82,1133.57
2023-03-25 20:00:00,Admin,58.85,271.29,588.49,5.43,593.92
2023-03-25 20:00:00,IT,22.38,144.57,223.83,2.89,226.72
2023-03-25 20:00:00,HR,50.67,107.27,506.68,2.15,508.83
2023-03-25 20:00:00,R&D,62.81,279.14,628.12,5.58,633.7
2023-03-25 21:00:00,Production,139.73,519.47,1397.25,10.39,1407.64
2023-03-25 21:00:00,Admin,51.56,171.95,515.57,3.44,519.01
2023-03-25 21:00:00,IT,40.46,160.2,404.64,3.2,407.84
2023-03-25 21:00:00,HR,51.13,102.1,511.3,2.04,513.34
2023-03-25 21:00:00,R&D,68.53,273.47,685.3,5.47,690.77
2023-03-25 22:00:00,Production,140.42,482.19,1404.18,9.64,1413.83
2023-03-25 22:00:00,Admin,40.86,173.46,408.64,3.47,412.11
2023-03-25 22:00:00,IT,46.72,125.39,467.23,2.51,469.74
2023-03-25 22:00:00,HR,52.71,105.57,527.06,2.11,529.18
2023-03-25 22:00:00,R&D,75.81,265.95,758.06,5.32,763.38
2023-03-25 23:00:00,Production,125.9,476.26,1258.97,9.53,1268.49
2023-03-25 23:00:00,Admin,43.47,193.4,434.74,3.87,438.61
2023-03-25 23:00:00,IT,60.02,140.68,600.19,2.81,603
2023-03-25 23:00:00,HR,31.45,82.68,314.53,1.65,316.18
2023-03-25 23:00:00,R&D,85.01,254.03,850.11,5.08,855.19
2023-03-26 00:00:00,Production,133.27,466.02,1332.72,9.32,1342.04
2023-03-26 00:00:00,Admin,57.34,174.9,573.45,3.5,576.94
2023-03-26 00:00:00,IT,67.49,160.93,674.89,3.22,678.11
2023-03-26 00:00:00,HR,30.55,73.17,305.5,1.46,306.96
2023-03-26 00:00:00,R&D,94.14,254.97,941.38,5.1,946.48
2023-03-26 01:00:00,Production,122.23,373.92,1222.34,7.48,1229.82
2023-03-26 01:00:00,Admin,66.49,195.84,664.88,3.92,668.8
2023-03-26 01:00:00,IT,60.47,142.98,604.71,2.86,607.57
2023-03-26 01:00:00,HR,30.66,100.42,306.64,2.01,308.65
2023-03-26 01:00:00,R&D,52.72,266.84,527.23,5.34,532.56
2023-03-26 02:00:00,Production,89.78,503.81,897.81,10.08,907.89
2023-03-26 02:00:00,Admin,53.22,202.28,532.24,4.05,536.29
2023-03-26 02:00:00,IT,48.53,137.5,485.3,2.75,488.05
2023-03-26 02:00:00,HR,35.32,116.42,353.22,2.33,355.54
2023-03-26 02:00:00,R&D,61.71,254.72,617.12,5.09,622.21
2023-03-26 03:00:00,Production,113.53,423.47,1135.3,8.47,1143.77
2023-03-26 03:00:00,Admin,57.85,199.99,578.46,4,582.46
2023-03-26 03:00:00,IT,75.99,158.31,759.87,3.17,763.03
2023-03-26 03:00:00,HR,47.42,130.68,474.24,2.61,476.85
2023-03-26 03:00:00,R&D,90.52,272.23,905.23,5.44,910.68
2023-03-26 04:00:00,Production,103.7,540.49,1037,10.81,1047.81
2023-03-26 04:00:00,Admin,53.57,178.74,535.72,3.57,539.29
2023-03-26 04:00:00,IT,41.49,155.46,414.95,3.11,418.06
2023-03-26 04:00:00,HR,69.88,187.9,698.85,3.76,702.6
2023-03-26 04:00:00,R&D,59.84,239.24,598.4,4.78,603.18
2023-03-26 05:00:00,Production,147.7,455.55,1476.97,9.11,1486.08
2023-03-26 05:00:00,Admin,59.24,189.97,592.42,3.8,596.22
2023-03-26 05:00:00,IT,51.28,148.64,512.8,2.97,515.78
2023-03-26 05:00:00,HR,60.72,136.41,607.16,2.73,609.89
2023-03-26 05:00:00,R&D,103.98,228.25,1039.85,4.56,1044.41
2023-03-26 06:00:00,Production,126.72,504.99,1267.25,10.1,1277.35
2023-03-26 06:00:00,Admin,58.53,194.86,585.25,3.9,589.15
2023-03-26 06:00:00,IT,60.31,153.97,603.08,3.08,606.16
2023-03-26 06:00:00,HR,30.9,111.61,308.99,2.23,311.22
2023-03-26 06:00:00,R&D,82.67,287.14,826.75,5.74,832.49
2023-03-26 07:00:00,Production,116.29,557.06,1162.94,11.14,1174.08
2023-03-26 07:00:00,Admin,70.54,182.03,705.42,3.64,709.06
2023-03-26 07:00:00,IT,63.75,153.4,637.49,3.07,640.56
2023-03-26 07:00:00,HR,41.01,105.72,410.07,2.11,412.18
2023-03-26 07:00:00,R&D,74.5,236.84,744.96,4.74,749.7
2023-03-26 08:00:00,Production,102.28,473.38,1022.83,9.47,1032.29
2023-03-26 08:00:00,Admin,54.88,197.43,548.81,3.95,552.76
2023-03-26 08:00:00,IT,62.12,127.69,621.24,2.55,623.79
2023-03-26 08:00:00,HR,41.57,129.49,415.72,2.59,418.31
2023-03-26 08:00:00,R&D,87.08,244.62,870.77,4.89,875.66
2023-03-26 09:00:00,Production,85.96,504.63,859.62,10.09,869.72
2023-03-26 09:00:00,Admin,50.79,163.41,507.9,3.27,511.17
2023-03-26 09:00:00,IT,59.16,138.52,591.57,2.77,594.34
2023-03-26 09:00:00,HR,42,113.78,420,2.28,422.28
2023-03-26 09:00:00,R&D,78.74,181.56,787.37,3.63,791
2023-03-26 10:00:00,Production,109.21,581.36,1092.11,11.63,1103.74
2023-03-26 10:00:00,Admin,52.05,219.76,520.51,4.4,524.9
2023-03-26 10:00:00,IT,54.96,154.97,549.56,3.1,552.66
2023-03-26 10:00:00,HR,38.83,105.83,388.29,2.12,390.41
2023-03-26 10:00:00,R&D,52.83,264.79,528.35,5.3,533.64
2023-03-26 11:00:00,Production,125.32,442.63,1253.18,8.85,1262.03
2023-03-26 11:00:00,Admin,31.63,161.64,316.26,3.23,319.49
2023-03-26 11:00:00,IT,59.69,108.35,596.94,2.17,599.11
2023-03-26 11:00:00,HR,47.05,114.31,470.51,2.29,472.8
2023-03-26 11:00:00,R&D,53.28,263.43,532.83,5.27,538.09
2023-03-26 12:00:00,Production,127.11,494.58,1271.14,9.89,1281.03
2023-03-26 12:00:00,Admin,49.44,203.86,494.36,4.08,498.44
2023-03-26 12:00:00,IT,82.49,136.28,824.85,2.73,827.58
2023-03-26 12:00:00,HR,41.59,100.17,415.86,2,417.87
2023-03-26 12:00:00,R&D,82.97,340.41,829.72,6.81,836.53
2023-03-26 13:00:00,Production,104.9,473.29,1048.97,9.47,1058.43
2023-03-26 13:00:00,Admin,58.06,195.07,580.57,3.9,584.47
2023-03-26 13:00:00,IT,48.87,152.22,488.68,3.04,491.72
2023-03-26 13:00:00,HR,50.52,120.95,505.16,2.42,507.57
2023-03-26 13:00:00,R&D,77.08,260.96,770.83,5.22,776.05
2023-03-26 14:00:00,Production,133.51,493.4,1335.08,9.87,1344.95
2023-03-26 14:00:00,Admin,52.6,182.36,526.02,3.65,529.67
2023-03-26 14:00:00,IT,70.07,143.31,700.72,2.87,703.59
2023-03-26 14:00:00,HR,47.22,101.21,472.15,2.02,474.18
2023-03-26 14:00:00,R&D,58.1,235.09,580.95,4.7,585.65
2023-03-26 15:00:00,Production,170.52,518.94,1705.22,10.38,1715.6
2023-03-26 15:00:00,Admin,61.95,190.62,619.47,3.81,623.28
2023-03-26 15:00:00,IT,72.43,137.02,724.29,2.74,727.03
2023-03-26 15:00:00,HR,36.62,59.34,366.21,1.19,367.4
2023-03-26 15:00:00,R&D,49.18,252.77,491.79,5.06,496.84
2023-03-26 16:00:00,Production,90.71,495.4,907.09,9.91,916.99
2023-03-26 16:00:00,Admin,41.13,214.51,411.33,4.29,415.62
2023-03-26 16:00:00,IT,22.43,148,224.33,2.96,227.29
2023-03-26 16:00:00,HR,41.03,99.61,410.3,1.99,412.3
2023-03-26 16:00:00,R&D,96.56,202.73,965.61,4.05,969.67
2023-03-26 17:00:00,Production,137.01,511.9,1370.14,10.24,1380.38
2023-03-26 17:00:00,Admin,46.62,250.7,466.21,5.01,471.22
2023-03-26 17:00:00,IT,74.07,161.71,740.69,3.23,743.93
2023-03-26 17:00:00,HR,45.44,106.56,454.44,2.13,456.57
2023-03-26 17:00:00,R&D,115.63,193.67,1156.28,3.87,1160.15
2023-03-26 18:00:00,Production,126.45,487.72,1264.49,9.75,1274.25
2023-03-26 18:00:00,Admin,43.4,163.68,434.04,3.27,437.32
2023-03-26 18:00:00,IT,68.75,151.54,687.47,3.03,690.5
2023-03-26 18:00:00,HR,36.11,110,361.11,2.2,363.31
